# Magnetometer Calibration Data
# Generated on 2026-03-26 17:09:19
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
11.500001,15.308334,-3.550000,44.569467,24.291752,-2.939618
11.458334,14.808334,-4.250000,44.349276,22.514170,-5.951435
11.333334,14.416667,-4.933333,43.705076,21.156103,-8.917072
10.925000,14.141667,-5.633334,41.658184,20.293440,-12.017643
10.675000,14.391667,-5.966667,40.335667,21.315952,-13.547276
10.208334,14.433334,-6.050000,38.046577,21.576591,-13.996723
10.000001,14.725000,-6.091667,36.967973,22.712689,-14.248170
9.566668,15.000001,-6.383334,34.757183,23.861291,-15.629900
8.883334,15.225000,-6.750000,31.329690,24.883049,-17.376912
8.058333,15.225000,-7.225000,27.241696,25.106401,-19.596360
7.358334,15.250001,-7.808334,23.737007,25.409877,-22.271069
7.041667,15.208334,-7.875000,22.196280,25.326839,-22.612304
6.875000,15.141667,-7.933334,21.390540,25.118814,-22.888459
6.483334,14.766667,-8.341667,19.495168,23.846078,-24.698914
6.225000,14.541667,-8.733334,18.219440,23.104010,-26.430739
6.125000,14.058334,-9.025001,17.782699,21.353823,-27.668366
6.058334,13.191668,-9.516667,17.551981,18.188897,-29.731202
5.975000,13.150001,-9.475000,17.162984,18.045667,-29.558486
5.766667,12.925001,-9.766667,16.147244,17.281910,-30.844308
5.791667,12.758334,-9.850000,16.288468,16.664239,-31.185439
5.791667,12.716667,-9.850000,16.297001,16.508715,-31.180668
5.791667,12.650001,-9.850000,16.310654,16.259878,-31.173033
5.633334,12.550000,-10.016667,15.533600,15.938133,-31.917809
5.466667,12.441668,-10.041667,14.742119,15.570770,-32.043385
5.400000,12.175000,-10.141667,14.455802,14.600523,-32.461716
5.275000,12.133334,-10.083334,13.867325,14.463921,-32.223257
4.958333,12.258334,-10.266667,12.272425,15.016338,-33.093900
4.691667,12.150001,-10.416667,10.973849,14.683766,-33.783425
4.258334,12.066668,-10.391667,8.890840,14.458602,-33.738965
3.875000,11.966667,-10.591667,7.015405,14.186753,-34.668195
3.425000,11.900001,-10.541667,4.852340,14.024347,-34.519150
2.625000,11.900001,-10.650001,0.948741,14.200589,-35.130442
2.108333,11.883334,-10.608334,-1.549746,14.239419,-35.035026
1.000000,11.608334,-10.591667,-6.872895,13.438034,-35.121017
-0.066667,11.650001,-10.333334,-12.017040,13.782421,-34.179024
-1.233333,11.400001,-10.058333,-17.584213,13.056714,-33.147901
-2.508333,11.383334,-9.641667,-23.700930,13.207901,-31.542439
-3.608334,11.300000,-8.883334,-28.895462,13.035280,-28.404770
-4.508334,11.441668,-8.316668,-33.197749,13.683482,-26.096895
-5.225000,11.275001,-7.516667,-36.506499,13.116539,-22.701574
-5.675000,11.466667,-6.916667,-38.627991,13.855391,-20.176321
-6.975000,11.150001,-5.225000,-44.585660,12.745914,-12.963724
-7.016667,11.175000,-5.041667,-44.761630,12.826764,-12.171813
-7.266667,11.108334,-4.833333,-45.926250,12.605267,-11.295836
-7.425000,10.925000,-4.266667,-46.560268,11.888495,-8.823341
-7.958334,10.541667,-3.608334,-48.958673,10.491511,-5.991392
-8.166667,10.333334,-2.583333,-49.751650,9.639177,-1.519793
-8.483334,9.750001,-1.558333,-50.993924,7.409318,2.976142
-8.608334,9.266667,-0.733333,-51.360254,5.536366,6.618715
-8.633334,8.791667,0.441667,-51.182547,3.633956,11.808471
-8.550000,8.333334,1.433333,-50.513648,1.792567,16.212996
-8.508334,8.166667,2.250000,-50.136891,1.068414,19.811481
-8.291667,8.333334,2.883333,-49.010043,1.573607,22.599922
-7.916667,8.333334,3.525000,-47.078731,1.423325,25.471100
-7.691667,8.433333,4.391667,-45.857683,1.651248,29.289248
-7.291667,8.583334,5.100000,-43.824231,2.048097,32.439153
-6.716667,8.625000,5.733334,-40.931636,2.013332,35.303462
-6.125000,8.683333,6.833333,-37.881353,1.983922,40.210006
-5.275000,8.766667,7.641667,-33.631762,2.028324,43.882263
-4.358334,9.166667,8.275001,-29.153337,3.261089,46.764228
-3.216667,9.625001,9.133334,-23.555554,4.639744,50.662351
-1.708333,10.141667,9.891667,-16.206273,6.172490,54.179359
0.625000,11.091667,10.500001,-4.965107,9.170901,57.132333
2.275000,11.550000,10.591667,2.969568,10.533249,57.764241
3.766667,12.091667,10.375001,10.065308,12.274382,57.010707
4.191667,12.316668,10.350000,12.078837,13.030035,56.948588
4.833333,12.675000,10.250001,15.104360,14.247576,56.580361
4.875000,12.883334,10.225000,15.259744,15.019525,56.454303
5.483334,12.941668,9.916667,18.149044,15.147985,55.203416
6.675000,13.066668,9.641667,23.863223,15.402002,54.190906
7.400001,12.900001,9.416667,27.379479,14.657199,53.350341
